
,Gross Domestic Product,,,,,,,,,,,,,,,,,,,,,,,,,
,"Gross Domestic Product, Nominal, Domestic Currency",,,,,,,,,,,,,,,,,,,,,,,,,

,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,

,"Egypt, Arab Rep. of",Millions,,"357,606.90","377,164.30","398,404.20","438,991.10","510,281.20","566,219.70","649,496.60","783,139.10","941,596.50","1,095,848.00","1,268,710.60","1,441,678.40","1,674,700.00","1,860,400.00","2,130,000.00","2,443,900.00","2,709,400.00","3,470,000.00","4,437,400.00","5,322,100.00","6,347,800.00","7,226,500.00",...
,El Salvador,Millions,,"11,784.93","12,282.53","12,664.19","13,243.89","13,724.81","14,698.00","15,999.89","17,011.75","17,986.89","17,601.62","18,447.92","20,283.78","21,386.15","21,990.96","22,593.47","23,438.24","24,191.43","24,979.19","26,020.85","26,881.14","24,563.02","28,736.94",...
,"Equatorial Guinea, Rep. of",Millions,,...,...,...,...,...,...,"5,274,146.00","6,264,840.82","8,844,107.00","7,095,919.00","8,072,293.00","10,064,618.86","11,430,511.00","10,840,521.00","10,746,852.00","7,795,420.00","6,661,366.00","7,084,543.00","7,274,689.00","6,689,508.71","5,768,440.00","6,174,843.00",...
,"Eritrea, The State of",Millions,,"5,262.00","6,585.00","7,878.00","9,347.00","11,834.00","13,064.00","14,411.00","15,682.00","14,186.00","19,936.00","24,439.00","31,749.00","34,669.00","30,104.00","40,040.00","30,953.00","33,366.00","28,702.00","30,235.00","29,876.00","31,841.00","33,178.00",...
,"Estonia, Rep. of",Millions,,"6,171.64","6,987.07","7,822.58","8,744.43","9,777.46","11,343.27","13,568.93","16,401.33","16,618.06","14,131.86","14,741.10","16,677.26","17,916.68","18,910.78","20,048.23","20,631.36","21,747.91","23,833.61","25,932.18","27,764.72","27,464.98","31,444.91","36,181.44"
,"Eswatini, Kingdom of",Millions,,"11,630.00","13,465.95","13,830.65","16,325.03","17,444.58","18,572.73","23,654.71","26,511.34","27,449.71","30,649.92","31,461.98","34,897.13","38,868.43","42,559.59","48,435.80","53,619.64","57,167.46","60,325.47","60,579.18","66,145.33","67,962.81","68,941.43",...
,"Ethiopia, The Federal Dem. Rep. of",Millions,,"65,986.25","67,351.03","65,895.00","72,703.00","85,800.00","105,415.00","130,334.00","170,281.00","245,836.00","332,060.00","379,135.00","515,079.00","747,327.00","866,921.00","1,060,830.00","1,297,960.00","1,568,097.45","1,832,785.96","2,200,120.59","2,690,751.35","3,374,349.17","4,341,390.00",...
,Euro Area,Millions,,"7,022,525.56","7,351,794.99","7,600,741.51","7,820,333.82","8,153,458.47","8,444,524.07","8,893,188.02","9,386,833.19","9,620,164.20","9,272,325.40","9,533,536.53","9,797,619.81","9,837,412.02","9,936,143.67","10,169,459.26","10,523,091.61","10,817,293.90","11,224,152.95","11,599,252.43","11,986,264.41","11,456,515.28","12,313,471.95",...
,"Fiji, Rep. of",Millions,,"3,572.26","3,761.99","4,009.16","4,361.17","4,693.09","5,040.01","5,325.68","5,440.08","5,614.90","5,614.08","6,024.44","6,768.49","7,109.51","7,715.73","9,167.00","9,822.10","10,327.30","11,065.00","11,650.50","11,842.60","9,709.81","8,895.93",...
,Finland,Millions,,"136,442.00","144,628.00","148,486.00","151,749.00","158,758.00","164,687.00","172,897.00","187,072.00","194,265.00","181,747.00","188,143.00","197,998.00","201,037.00","204,321.00","206,897.00","211,385.00","217,518.00","226,301.00","233,462.00","239,858.00","238,038.00","250,594.00","266,397.00"
,France,Millions,,"1,478,585.00","1,538,200.00","1,587,829.00","1,630,666.00","1,704,019.00","1,765,905.00","1,848,151.00","1,941,360.00","1,992,380.00","1,936,422.00","1,995,289.00","2,058,369.00","2,088,804.00","2,117,189.00","2,149,765.00","2,198,432.00","2,234,129.00","2,297,242.00","2,363,306.00","2,437,635.00","2,310,469.00","2,500,870.00","2,642,713.00"
,Gabon,Millions,,"3,842,277.68","3,679,028.00","3,701,273.00","3,776,236.00","4,097,532.00","4,989,260.00","5,309,448.00","5,961,579.00","6,944,822.00","5,738,118.53","7,111,476.56","8,581,582.50","8,766,489.23","8,690,517.45","8,988,325.16","8,503,444.93","8,310,617.85","8,669,067.78","9,368,905.47","9,886,926.41","8,816,137.02","11,219,038.04",...
,"Gambia, The",Millions,,...,...,...,...,"29,870.57","28,499.21","29,190.92","30,850.48","34,788.00","39,205.28","44,446.26","41,075.20","45,233.95","50,465.77","50,451.75","56,798.41","64,226.95","68,793.99","77,200.49","94,096.25","94,165.27","106,394.26",...
,Georgia,Millions,,"6,043.06","6,674.00","7,456.03","8,564.09","9,824.30","11,620.94","13,789.91","16,993.78","19,074.85","17,985.95","21,821.57","25,478.72","27,227.33","28,593.05","31,124.10","33,935.02","35,836.02","40,761.66","44,599.34","49,252.65","49,266.74","60,003.32","71,754.20"
,Germany,Millions,,"2,109,090.00","2,172,540.00","2,198,120.00","2,211,570.00","2,262,520.00","2,288,310.00","2,385,080.00","2,499,550.00","2,546,490.00","2,445,730.00","2,564,400.00","2,693,560.00","2,745,310.00","2,811,350.00","2,927,430.00","3,026,180.00","3,134,740.00","3,267,160.00","3,365,450.00","3,473,260.00","3,405,430.00","3,601,750.00","3,867,050.00"
,Ghana,Millions,,...,...,...,...,...,...,...,...,...,...,"62,002.00","81,412.00","102,099.00","124,478.00","158,684.00","183,526.00","219,595.00","262,798.00","308,587.00","356,544.00","391,941.00","459,131.00",...
,Greece,Millions,,"141,247.28","152,193.84","163,460.76","178,904.90","193,715.82","199,242.31","217,861.57","232,694.59","241,990.39","237,534.18","224,124.03","203,308.22","188,380.64","179,884.38","177,235.98","176,368.86","174,494.18","176,903.37","179,557.68","183,351.22","165,405.92","181,674.61",...
,Grenada,Millions,,"1,404.12","1,405.20","1,458.91","1,595.75","1,617.62","1,877.50","1,886.49","2,048.45","2,230.14","2,082.45","2,081.74","2,102.37","2,159.68","2,274.94","2,461.21","2,691.92","2,866.40","3,042.58","3,153.71","3,211.78","2,777.27","3,031.61",...
,Guatemala,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,"416,383.22","447,326.33","476,022.82","502,001.70","526,507.41","551,368.08","593,972.02","600,089.44","665,567.94","736,108.98"
,Guinea,Millions,,...,...,...,...,...,...,"21,358,668.08","25,986,873.40","31,671,590.72","31,863,036.68","38,855,754.55","44,463,458.67","52,559,202.04","56,977,996.32","60,682,524.82","64,686,590.26","75,495,217.01","92,195,038.73","100,739,496.16","122,641,000.00","134,946,000.00","157,085,010.00",...
,Guinea-Bissau,Millions,,"277,936.77","302,195.25","323,807.10","321,039.80","307,000.30","337,327.27","331,626.33","360,489.21","424,889.76","418,640.08","465,162.29","545,269.68","535,783.63","548,071.93","560,538.36","681,303.00","737,838.00","853,553.00","863,238.00","863,238.00","855,601.16","843,938.86",...
,Guyana,Millions,,...,...,...,...,...,...,"476,412.00","552,603.00","616,029.00","645,637.00","699,064.00","753,107.00","830,326.00","856,042.00","852,152.00","883,787.00","925,677.00","980,498.00","994,472.00","1,078,729.00","1,140,757.00","1,677,278.00",...
,Haiti,Millions,,"133,691.93","150,884.95","164,056.10","195,267.38","239,564.08","280,063.58","311,615.04","356,149.44","401,233.92","471,795.55","478,044.25","524,124.00","569,992.50","642,673.67","675,571.52","720,255.46","844,479.03","986,919.15","1,076,412.65","1,244,013.99","1,449,887.87","1,699,208.00",...
,Honduras,Millions,,"106,654.20","118,415.70","129,166.60","142,817.80","161,507.50","183,747.40","206,288.00","233,567.20","262,416.90","275,632.20","299,286.00","335,027.80","361,348.50","376,539.40","414,633.50","460,405.20","495,921.90","543,403.00","575,284.90","614,917.70","585,733.60","684,203.80",...
,Hungary,Millions,,"13,324,052.00","15,398,700.00","17,433,859.00","19,130,011.00","21,110,059.00","22,594,966.00","24,345,409.00","25,741,898.00","27,249,944.00","26,520,776.00","27,485,093.00","28,538,202.00","28,996,631.00","30,351,903.00","32,804,707.00","34,965,213.00","36,206,666.00","39,274,757.00","43,386,436.00","47,664,925.00","48,411,546.00","55,125,561.00","66,386,841.00"
,Iceland,Millions,,"709,561.32","802,276.66","854,139.93","876,732.71","970,421.49","1,061,428.26","1,225,716.06","1,386,951.25","1,589,625.14","1,626,390.73","1,680,966.94","1,765,008.67","1,845,159.75","1,970,145.72","2,086,359.61","2,310,847.79","2,512,054.82","2,641,959.40","2,844,054.75","3,023,929.71","2,918,755.05","3,244,900.62","3,766,415.42"
,India,Millions,,...,...,...,...,...,"34,958,200.00","40,486,400.00","47,141,900.00","54,561,900.00","59,895,400.00","72,938,200.00","85,651,700.00","96,370,500.00","108,981,300.00","122,141,700.00","133,907,300.00","149,647,100.00","166,281,300.00","186,830,700.00","197,561,400.00","192,205,900.00","227,242,900.00","265,593,100.00"
