Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tanzania,TZA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,463400858.8,549270351.5,395567134,318401298.7,442539548.4,935520591.7,403038991.4,581511807,1383260000,952630000,1813200000,1229361018,1799646137,2087261310,1416088065,1506024896,864040000,937700000,971576866,1217235252,684887679.4,921826558.4
Uganda,UGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,160700000,151496150.7,184648059.2,202192593.6,295416479.8,379808340.7,644262499.9,792305780.9,728860900.7,841570802.7,543872727.3,894293858,1205388488,1096000000,1058564540,737652140.2,625704361.9,802704141,1055353353,1273609177,873769790.4,1100458611
Ukraine,UKR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,595000000,792000000,693000000,1424000000,1715000000,7808000000,5604000000,10193000000,10700000000,4769000000,6451000000,7207000000,8175000000,4509000000,847000000,-198000000,4128000000,3680000000,4975000000,5796000000,304000000,7954000000
Upper middle income,UMC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.26157E+11,1.34734E+11,1.19205E+11,1.2618E+11,1.73155E+11,2.31448E+11,2.95714E+11,4.19714E+11,4.6668E+11,3.10579E+11,5.04316E+11,5.87356E+11,5.38673E+11,6.08797E+11,4.97602E+11,4.51666E+11,4.18535E+11,3.92129E+11,4.56155E+11,4.05389E+11,3.8511E+11,5.99857E+11
Uruguay,URY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,262825000,310402928.2,179852187.8,402717369.3,352712784.3,826626704.3,1508350269,1358736506,2141969341,1602591813,2191067967,2690094197,6394069822,986930050.6,4085227627,2673041339,-515650078.4,2686509353,1726550037,1470035668,517154407.2,3649951501
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3.49125E+11,1.72496E+11,1.11055E+11,1.17106E+11,2.13641E+11,1.42344E+11,2.98463E+11,3.46613E+11,3.41092E+11,1.61083E+11,2.64039E+11,2.63497E+11,2.50345E+11,2.88131E+11,2.51856E+11,5.11434E+11,4.74388E+11,3.80823E+11,2.14715E+11,3.14744E+11,1.48912E+11,4.48324E+11
Uzbekistan,UZB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,74700000,82799999.9,65299999.9,82599999.9,176599999.9,213491019.6,207156423.4,667503821.4,547961216.4,613093923,1662748216,1615052150,744244552.2,691576226,808675996.6,1041199291,1662886452,1798299475,624686535.5,2316482962,1728248841,2081578874
St. Vincent and the Grenadines,VCT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,37744444.44,21040370.37,34048225.93,55164448.15,65686166.67,40087314.81,109112344.4,119406900,159243360,110221666.3,97218108.89,85623860.37,115402246.3,126735013,124422677.8,123879208,70524768.3,165393134.6,40008167.53,68838376.2,65244280.38,160335377.8
"Venezuela, RB",VEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4703000000,3704000000,761000000,1573000000,1489000000,2450000000,198000000,4358000000,2083000000,-1137000000,1583000000,5855000000,4986000000,2145000000,1135000000,2956000000,1587000000,-68000000,886000000,-1278000000,-456000000,-761333333.3
British Virgin Islands,VGB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8073327000,3791260000,5451882000,9660121000,28309656000,-7142639000,12029088000,37163179000,52554448000,42212878000,42386824909,50788161137,61121510450,1.04805E+11,40462007210,66712741571,49022945937,39609971335,34389709123,39103361611,39619635210,39361498410
Virgin Islands (U.S.),VIR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1298000000,1300000000,1400000000,1450000000,1610000000,1954000000,2400000000,6700000000,9579000000,7600000000,8000000000,7430000000,8368000000,8900000000,9200000000,11800000000,12600000000,14100000000,15500000000,16120000000,15800000000,15660000000
Vanuatu,VUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20256089.64,18004322.08,14162544.81,18010732.39,19840843.5,13251642.41,43447011.63,34155234.68,37694497.49,32140846.43,63109398.82,61117730.9,60388540.21,59379212.8,13266163.52,31021245.77,49027744.93,39694418.36,37583468.42,37113030.35,24438741.04,41322241.5
World,WLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.56911E+12,8.955E+11,7.51689E+11,7.372E+11,1.01065E+12,1.56265E+12,2.20401E+12,3.13373E+12,2.47535E+12,1.44728E+12,1.92798E+12,2.3732E+12,2.06025E+12,2.17599E+12,1.93708E+12,2.76248E+12,2.72585E+12,2.1907E+12,9.42969E+11,1.7052E+12,1.23746E+12,2.16256E+12
Samoa,WSM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-1206806.284,1414589.798,1599402.89,2724300.729,2480936.284,3763664.371,21927671.89,6821727.439,45899093.79,9868116.508,336435.0688,15191487.57,20871549.72,13791695.17,22849692.3,26867532.32,2520673.511,9215371.787,16713450.86,-2178815.552,4425308.152,8867131.711
Kosovo,XKX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,53385314.26,133876754.5,370137201.3,604021946.4,538963527.4,403147913.1,490048756.1,535326481.8,293089797.1,371492237.3,199888379.1,343350610.6,243787145.2,286835212.1,318542991.6,285081551.3,394625250.5,500927943.3
"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6399510,155140999.9,114302000,-89106999.9,143578000,-302056736.8,1120970000,917300000,1554630000,129200000,188641795.8,-517842928.5,-14239188.36,-133570895.6,-233104668.6,-15444808.35,-561000000,-269850000,-282098333.3,-370982777.7,,
South Africa,ZAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,968831356,7270344986,1479804589,783136092.3,701422007.6,6522098178,623291744.3,6586792253,9885001293,7624489974,3693271715,4139289123,4626029122,8232518816,5791659020,1521139945,2215307020,2058579911,5569462350,5116098443,3153552569,41296138765
Zambia,ZMB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,121700000,145000000,298390000,347000000,364040000,356940000,615790000,1323900000,938620000,694800000,1729300000,1108500000,1731500000,2099800000,1507800000,1582666667,662813935.4,1107519805,408438491.7,547967909.6,245205491.4,-823082735.9
Zimbabwe,ZWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,23199999.9,3799999.9,25899999.9,3799999.9,8699999.9,102800000,40000000,68900000,51600000,105000000,122586666.7,344300000,349850000,373050000,472800000,399200000,343013813.4,307187738.8,717865322.2,249500000,150360000,166000000
