,,,,,,,,,,,,,,,,,,,,,,,,,,
,Interest Rates selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,Error during exception handling: Attempting to throw non-initialized exception,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Senegal,Units,,...,5.00,5.00,3.50,3.00,3.00,3.25,3.25,3.75,3.25,3.25,3.25,3.00,2.50,2.50,2.50,2.50,2.50,...,...,...,...,...
,"Serbia, Rep. of",Units,,...,...,9.50,9.00,8.50,8.50,14.00,10.00,17.75,9.50,11.50,9.75,11.25,9.50,8.00,4.50,4.00,3.50,3.00,2.25,1.00,1.00,...
,Sierra Leone,Units,,...,...,...,...,...,...,...,...,...,...,...,...,20.00,10.00,10.00,9.50,11.00,14.50,16.50,16.50,14.00,14.25,...
,Singapore,Units,,2.48,1.23,0.84,0.57,1.46,3.19,3.32,0.98,0.44,0.31,0.20,0.18,0.18,0.64,0.68,1.23,0.96,1.52,1.86,2.51,1.06,0.76,...
,South Africa,Units,,12.00,9.50,13.50,8.00,7.50,7.00,9.00,11.00,11.50,7.00,5.50,5.50,5.00,5.00,5.75,6.25,7.00,6.75,6.75,6.50,3.50,3.75,...
,Suriname,Units,,18.00,18.00,14.00,14.00,14.00,14.00,14.00,10.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,12.50,25.00,...,...,...,...,...,...
,Sweden,Units,,...,...,4.50,3.00,2.00,1.50,2.50,3.50,2.00,0.50,0.50,1.91,1.14,1.00,1.00,-,-0.50,-0.50,...,...,...,...,...
,Switzerland,Units,,4.00,2.25,1.25,0.75,1.25,1.50,2.50,3.25,1.00,0.75,0.75,0.25,0.25,0.25,0.25,-0.25,-0.25,-0.25,-0.25,-0.75,-0.75,-0.75,1.00
,"Tajikistan, Rep. of",Units,,...,...,...,...,...,...,...,...,...,...,...,9.80,6.50,5.50,8.00,8.00,12.50,16.00,14.00,12.25,...,...,...
,Thailand,Units,,...,2.25,1.75,1.25,2.00,4.00,5.00,3.25,2.75,1.25,2.00,3.25,2.75,2.25,2.00,1.50,1.50,1.50,1.75,1.25,0.50,0.50,...
,Togo,Units,,...,5.00,5.00,3.50,3.00,3.00,3.25,3.25,3.75,3.25,3.25,3.25,3.00,2.50,2.50,2.50,2.50,2.50,...,...,...,...,...
,Trinidad and Tobago,Units,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,3.25,4.75,4.75,4.75,5.00,5.00,3.50,3.50,3.50
,"Türkiye, Rep of",Units,,183.20,59.00,44.00,26.00,18.00,13.50,17.50,15.96,15.63,6.50,1.63,5.00,5.00,3.50,7.50,7.25,7.25,7.25,22.50,10.50,15.50,12.50,7.50
,United Kingdom,Units,,6.00,4.00,4.00,3.75,4.75,4.50,5.00,5.50,2.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.25,...,...,...,...,...,...
,United States,Units,,6.50,1.75,1.25,1.00,2.25,4.25,5.25,4.25,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.38,0.63,1.38,2.38,1.63,0.13,0.13,...
,Uruguay,Units,,...,...,...,...,...,...,...,...,...,6.25,6.50,8.75,9.00,...,...,...,...,...,...,...,...,...,...
,"Uzbekistan, Rep. of",Units,,...,...,...,...,...,...,...,...,...,...,...,...,...,12.00,10.00,9.00,9.00,14.00,16.00,16.00,14.00,14.00,15.00
,Vietnam,Units,,...,...,...,...,...,...,...,...,...,...,...,...,...,7.00,6.50,6.50,6.50,6.25,6.25,6.00,4.00,4.00,6.00
,West African Economic and Monetary Union (WAEMU),Units,,...,5.00,5.00,3.50,3.00,3.00,3.25,3.25,3.75,3.25,3.25,3.25,3.00,2.50,2.50,2.50,2.50,2.50,...,...,...,...,...
