,,,,,,,,,,,,,,,,,,,,,,,,,,
,International Liquidity selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Total Reserves excluding Gold, US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,"China, P.R.: Mainland",Millions,,"168,277.58","215,605.13","291,127.83","408,150.66","614,499.52","821,513.85","1,068,493.03","1,530,281.62","1,949,259.95","2,416,043.69","2,866,079.32","3,202,788.47","3,331,120.01","3,839,547.76","3,859,167.96","3,345,193.76","3,029,775.31","3,158,876.95","3,091,881.26","3,127,493.86","3,238,782.37","3,313,920.33","3,189,689.11"
,Colombia,Millions,,"8,915.99","10,153.67","10,732.39","10,783.87","13,393.80","14,787.01","15,296.23","20,767.27","23,478.81","24,747.66","27,766.24","31,386.03","36,444.02","42,757.94","46,408.09","46,103.76","45,961.56","46,699.12","47,358.57","51,973.47","58,247.76","57,745.11","56,431.56"
,"Comoros, Union of the",Millions,,43.21,62.32,79.94,94.30,103.74,85.80,93.52,117.16,112.16,150.27,145.26,155.18,194.06,173.37,170.46,199.95,158.75,207.13,198.47,201.15,293.25,328.62,282.70
,"Congo, Dem. Rep. of the",Millions,,82.50,82.50,73.86,97.76,236.24,131.20,154.50,180.68,77.73,"1,035.38","1,299.65","1,267.50","1,632.55","1,678.47","1,556.98","1,215.93",708.16,695.40,665.27,"1,194.37",747.66,"3,467.12",...
,"Congo, Rep. of",Millions,,222.01,68.91,31.63,34.80,119.60,731.83,"1,840.93","2,174.29","3,871.78","3,806.25","4,446.85","5,641.14","5,549.56","5,245.01","4,926.10","2,221.50",714.35,379.98,423.62,988.32,"1,140.50",828.56,...
,Costa Rica,Millions,,"1,317.76","1,329.82","1,501.66","1,839.15","1,921.81","2,312.65","3,114.58","4,113.62","3,798.66","4,066.17","4,627.23","4,755.80","6,856.67","7,330.86","7,211.41","7,833.91","7,573.81","7,149.83","7,500.92","8,937.07","7,231.53","6,921.17","8,554.01"
,"Croatia, Rep. of",Millions,,"3,524.35","4,703.24","5,884.89","8,190.52","8,758.18","8,800.32","11,487.84","13,674.52","12,957.29","14,894.51","14,132.51","14,483.81","14,807.13","17,766.77","15,423.62","14,966.89","14,244.35","18,818.22","19,991.30","20,770.64","23,253.82","28,308.83","29,613.93"
,Curaçao and Sint Maarten,Millions,,...,...,...,...,...,...,...,...,...,...,"1,262.81","1,289.89","1,134.75","1,107.78","1,407.71","1,344.79","1,449.75","1,475.07","1,321.44","1,282.38","1,624.56","1,769.87","1,620.03"
,Cyprus,Millions,,"1,741.09","2,267.77","3,022.05","3,256.74","3,910.02","4,191.13","5,646.76","6,118.60",616.84,796.22,514.87,504.30,448.94,379.05,354.81,334.05,300.27,308.16,351.30,352.68,392.00,797.46,912.91
,Czech Rep.,Millions,,"13,019.17","14,341.23","23,555.58","26,770.64","28,259.29","29,330.38","31,181.70","34,549.55","36,654.51","41,156.60","41,908.80","39,670.12","44,265.28","55,797.60","54,084.66","64,147.86","85,365.57","147,582.94","142,150.96","149,464.30","165,548.77","172,998.74","139,284.43"
,Denmark,Millions,,"15,108.25","17,110.21","26,985.66","37,104.96","39,083.67","32,930.39","29,723.68","32,534.43","40,465.79","74,290.89","73,502.81","81,679.49","86,137.54","86,099.44","72,811.53","62,917.12","61,764.04","72,470.45","68,199.86","63,576.94","68,777.15","78,341.56","92,194.85"
